dc_id,dc_str,m,nV,nE_best,best_head_idx,best_base,weight
307,t0.race str UNEQUAL t1.race str AND t0.capital-gain float UNEQUAL t1.capital-gain float AND t0.Hours-per-week float EQUAL t1.Hours-per-week float,3,100000,6896,1,0.09873590065691727,0.0
308,t0.race str UNEQUAL t1.race str AND t0.workclass str EQUAL t1.workclass str AND t0.capital-loss float UNEQUAL t1.capital-loss float,3,100000,13050,2,0.041500892909269047,0.0
309,t0.Education-num int EQUAL t1.Education-num int AND t0.occupation str EQUAL t1.occupation str AND t0.relationship str EQUAL t1.relationship str,3,100000,0,-1,0.0,0.0
310,t0.class str UNEQUAL t1.class str AND t0.age int GREATER_EQUAL t1.age int AND t0.capital-loss float LESS t1.capital-loss float,3,100000,2359,1,0.17360246709566368,0.0
311,t0.capital-gain float LESS t1.capital-gain float AND t0.class str EQUAL t1.class str AND t0.education str EQUAL t1.education str,3,100000,13101,0,0.30600869354899835,0.056008693548998345
312,t0.Education-num int LESS t1.Education-num int AND t0.capital-loss float LESS t1.capital-loss float AND t0.Marital-status str EQUAL t1.Marital-status str,3,100000,0,-1,0.0,0.0
313,t0.capital-loss float UNEQUAL t1.capital-loss float AND t0.sex str UNEQUAL t1.sex str AND t0.Marital-status str EQUAL t1.Marital-status str,3,100000,3411,1,0.3886287080755309,0.1386287080755309
314,t0.fnlwgt int LESS_EQUAL t1.fnlwgt int AND t0.Hours-per-week float EQUAL t1.Hours-per-week float AND t0.capital-loss float LESS t1.capital-loss float,3,100000,2276,1,0.008741977466356686,0.0
315,t0.Native-country str UNEQUAL t1.Native-country str AND t0.capital-loss float UNEQUAL t1.capital-loss float AND t0.Hours-per-week float EQUAL t1.Hours-per-week float,3,100000,0,-1,0.0,0.0
316,t0.age int EQUAL t1.age int AND t0.sex str UNEQUAL t1.sex str,2,100000,0,-1,0.0,0.0
317,t0.age int LESS_EQUAL t1.age int AND t0.capital-loss float UNEQUAL t1.capital-loss float AND t0.education str EQUAL t1.education str,3,100000,0,-1,0.0,0.0
318,t0.Education-num int GREATER_EQUAL t1.Education-num int AND t0.class str UNEQUAL t1.class str AND t0.capital-loss float LESS t1.capital-loss float,3,100000,2359,0,0.27148002802214344,0.021480028022143438
319,t0.class str UNEQUAL t1.class str AND t0.relationship str EQUAL t1.relationship str AND t0.capital-loss float LESS t1.capital-loss float,3,100000,0,-1,0.0,0.0
320,t0.Native-country str UNEQUAL t1.Native-country str AND t0.occupation str EQUAL t1.occupation str AND t0.education str EQUAL t1.education str,3,100000,2299,0,0.12538991768557722,0.0
321,t0.Education-num int GREATER t1.Education-num int AND t0.workclass str UNEQUAL t1.workclass str AND t0.capital-loss float LESS t1.capital-loss float,3,100000,2466,0,0.1688714272548351,0.0
322,t0.capital-gain float UNEQUAL t1.capital-gain float AND t0.education str EQUAL t1.education str AND t0.Hours-per-week float EQUAL t1.Hours-per-week float,3,100000,4855,0,0.10680204846090431,0.0
323,t0.capital-gain float LESS t1.capital-gain float AND t0.Education-num int GREATER_EQUAL t1.Education-num int AND t0.Native-country str UNEQUAL t1.Native-country str,3,100000,11311,0,0.2346527605372656,0.0
324,t0.workclass str EQUAL t1.workclass str AND t0.Hours-per-week float EQUAL t1.Hours-per-week float AND t0.capital-loss float LESS t1.capital-loss float,3,100000,12788,2,0.06410689968847597,0.0
325,t0.Native-country str UNEQUAL t1.Native-country str AND t0.occupation str EQUAL t1.occupation str AND t0.relationship str EQUAL t1.relationship str,3,100000,2984,0,0.024031530705318396,0.0
326,t0.race str UNEQUAL t1.race str AND t0.Education-num int EQUAL t1.Education-num int AND t0.occupation str EQUAL t1.occupation str,3,100000,2299,0,0.035574921524966684,0.0
327,t0.Native-country str UNEQUAL t1.Native-country str AND t0.capital-loss float UNEQUAL t1.capital-loss float AND t0.class str UNEQUAL t1.class str,3,100000,4612,0,0.025060656285294934,0.0
328,t0.Hours-per-week float LESS t1.Hours-per-week float AND t0.occupation str EQUAL t1.occupation str AND t0.capital-gain float UNEQUAL t1.capital-gain float,3,100000,0,-1,0.0,0.0
